EmpIoyee_ID,FirstName,LastName,HireDate,TerminationDate,ADEmail,EmployeeStatus,EmployeeType,EmployeeClassificationType,DepartmentType,DOB,State,JobFunctionDescription,GenderCode,Performance Score,Current Employee Rating
1530,Aliana,Shaw,2019-08-07,2023-03-08,aliana.shaw@bilearner.com,Terminated,Contract,Temporary,IT/IS,02-01-1997,TX,Foreman,Female,Fully Meets,3
1531,Makaila,Nixon,2022-01-03,NA,makaila.nixon@bilearner.com,Active,Contract,Temporary,IT/IS,02-01-1991,TX,Administration,Female,Fully Meets,3
1532,Mohammed,Orr,2020-09-22,NA,mohammed.orr@bilearner.com,Active,Part-Time,Full-Time,IT/IS,18-09-1974,TX,Foreman,Female,PIP,3
1533,Braylen,Mendoza,2022-11-11,2023-07-14,braylen.mendoza@bilearner.com,Terminated,Part-Time,Full-Time,IT/IS,20-08-1988,TX,Foreman,Male,Fully Meets,3
1534,Andreas,Torres,2018-08-11,NA,andreas.torres@bilearner.com,Active,Part-Time,Full-Time,IT/IS,05-04-1947,TX,Laborer,Male,Fully Meets,3
1535,Maddison,Perez,2023-03-31,NA,maddison.perez@bilearner.com,Active,Full-Time,Full-Time,IT/IS,19-06-1978,MA,Lineman,Male,Fully Meets,3
1536,Charlize,Wagner,2021-03-10,NA,charlize.wagner@bilearner.com,Active,Contract,Part-Time,IT/IS,18-11-1990,MA,Lineman,Female,Fully Meets,3
1537,Micah,Pace,2019-08-30,NA,micah.pace@bilearner.com,Active,Part-Time,Temporary,IT/IS,19-05-1998,MA,Foreman,Female,Fully Meets,3
1538,Marlee,Stevens,2021-06-07,2023-01-25,marlee.stevens@bilearner.com,Terminated,Part-Time,Temporary,IT/IS,26-02-2001,MA,Lineman,Male,Exceeds,3
1539,Precious,Roth,2020-04-22,NA,precious.roth@bilearner.com,Active,Contract,Part-Time,IT/IS,01-11-1998,MA,Laborer,Female,Fully Meets,3
1540,Konner,Villegas,2018-10-19,2021-09-04,konner.villegas@bilearner.com,Terminated,Contract,Part-Time,Software Engineering,28-04-1978,MA,Laborer,Female,Fully Meets,3
1541,Anastasia,Gillespie,2018-12-03,2021-01-20,anastasia.gillespie@bilearner.com,Terminated,Full-Time,Temporary,IT/IS,19-07-1955,MA,Administration,Female,Fully Meets,3
1542,Emely,Rice,2021-02-20,NA,emely.rice@bilearner.com,Active,Contract,Temporary,IT/IS,14-07-1967,MA,Engineer,Female,Fully Meets,3
1543,Lewis,Nixon,2021-01-17,NA,lewis.nixon@bilearner.com,Active,Contract,Full-Time,IT/IS,18-06-1966,MA,Lineman,Female,Exceeds,3
1544,Macy,Webster,2020-10-04,2023-04-27,macy.webster@bilearner.com,Terminated,Part-Time,Full-Time,IT/IS,08-11-1950,MA,Foreman,Female,Exceeds,3
1545,Ciara,Acevedo,2021-01-29,NA,ciara.acevedo@bilearner.com,Active,Part-Time,Temporary,IT/IS,31-10-1958,TX,Technician,Female,Fully Meets,3
1546,Eleanor,Patton,2022-07-26,NA,eleanor.patton@bilearner.com,Active,Part-Time,Part-Time,IT/IS,07-06-1955,TX,Foreman,Female,Fully Meets,3
1547,Brooklyn,Tanner,2018-09-21,2023-06-22,brooklyn.tanner@bilearner.com,Terminated,Part-Time,Temporary,IT/IS,22-05-1973,TX,Laborer,Female,Exceeds,3
1548,Zander,Franco,2018-12-25,2019-07-10,zander.franco@bilearner.com,Terminated,Part-Time,Full-Time,IT/IS,07-01-1986,TX,Engineer,Male,Exceeds,3
1549,Kianna,Rhodes,2020-11-03,2022-09-25,kianna.rhodes@bilearner.com,Terminated,Part-Time,Temporary,IT/IS,25-01-1999,TX,Technician,Male,Fully Meets,3
1550,Kinsley,Braun,2021-10-22,NA,kinsley.braun@bilearner.com,Active,Full-Time,Temporary,IT/IS,17-11-1991,MA,Laborer,Female,Fully Meets,3
1551,Gordon,Wu,2018-08-27,NA,gordon.wu@bilearner.com,Active,Full-Time,Full-Time,IT/IS,19-08-1943,MA,Apprentice,Female,Fully Meets,3
1552,Maryjane,Cross,2020-07-12,NA,maryjane.cross@bilearner.com,Active,Part-Time,Part-Time,IT/IS,26-04-1980,MA,Laborer,Male,Fully Meets,3
1553,Peyton,Phelps,2021-01-25,2022-06-11,peyton.phelps@bilearner.com,Terminated,Contract,Temporary,IT/IS,30-10-1967,MA,Controller,Female,Fully Meets,3
1554,Carmen,Atkins,2020-05-11,NA,carmen.atkins@bilearner.com,Active,Full-Time,Full-Time,IT/IS,02-12-1975,MA,Project Manager,Female,Exceeds,3
1555,Kiara,Fox,2020-07-24,2023-04-09,kiara.fox@bilearner.com,Terminated,Full-Time,Temporary,IT/IS,07-02-1960,MA,Laborer,Female,Fully Meets,3
1556,Yair,Jennings,2022-08-09,NA,yair.jennings@bilearner.com,Active,Part-Time,Part-Time,IT/IS,12-06-1957,MA,Laborer,Female,Needs Improvement,3
1557,Kaylie,Velazquez,2022-06-12,NA,kaylie.velazquez@bilearner.com,Active,Full-Time,Full-Time,IT/IS,12-04-1964,MA,Technician,Female,Exceeds,3
1558,Christine,Skinner,2022-02-10,2022-06-08,christine.skinner@bilearner.com,Terminated,Contract,Full-Time,IT/IS,23-07-1963,TX,Laborer,Female,Fully Meets,3
1559,Zayne,Mccullough,2023-01-13,2023-05-19,zayne.mccullough@bilearner.com,Terminated,Part-Time,Part-Time,IT/IS,18-01-1992,TX,Director,Male,Fully Meets,3
1560,Dennis,Key,2020-03-10,NA,dennis.key@bilearner.com,Active,Part-Time,Temporary,IT/IS,27-11-1972,TX,Supervisor,Female,Fully Meets,3
1561,Aydan,Benjamin,2022-02-25,2022-07-19,aydan.benjamin@bilearner.com,Terminated,Full-Time,Full-Time,IT/IS,03-05-1982,TX,Supervisor,Male,Exceeds,3
1562,Kenzie,Mullins,2022-07-21,2022-11-21,kenzie.mullins@bilearner.com,Terminated,Contract,Temporary,IT/IS,17-06-1981,MA,Mechanic,Female,Fully Meets,3
1563,Asa,Pham,2022-07-11,NA,asa.pham@bilearner.com,Active,Full-Time,Part-Time,IT/IS,18-06-1952,MA,Foreman,Female,Fully Meets,3
1564,Damarion,Schneider,2019-12-02,2019-12-26,damarion.schneider@bilearner.com,Terminated,Contract,Temporary,IT/IS,18-12-1956,MA,Safety,Male,Fully Meets,3
1565,Talan,Rodgers,2023-04-10,NA,talan.rodgers@bilearner.com,Active,Contract,Full-Time,IT/IS,09-03-1974,MA,Coordinator,Male,Fully Meets,3
1566,Evelin,Snow,2022-12-08,2023-05-07,evelin.snow@bilearner.com,Terminated,Part-Time,Full-Time,IT/IS,28-12-1961,MA,Technician,Male,Fully Meets,3
1567,Sienna,Preston,2022-06-22,NA,sienna.preston@bilearner.com,Active,Contract,Full-Time,IT/IS,24-05-1996,MA,Foreman,Female,Fully Meets,3
1568,Taylor,Dennis,2022-09-22,NA,taylor.dennis@bilearner.com,Active,Full-Time,Full-Time,IT/IS,08-02-1987,MA,Top Hand,Female,Fully Meets,3
1569,Cortez,Murillo,2019-07-15,2021-06-01,cortez.murillo@bilearner.com,Terminated,Full-Time,Temporary,IT/IS,08-12-1946,MA,Project Manager,Female,Exceeds,3
1570,Leonel,Combs,2021-09-01,NA,leonel.combs@bilearner.com,Active,Part-Time,Full-Time,IT/IS,29-11-1999,MA,Laborer,Female,Fully Meets,3
1571,Carmen,Frost,2019-07-16,NA,carmen.frost@bilearner.com,Active,Contract,Temporary,IT/IS,02-12-1946,TX,Project Manager,Male,Needs Improvement,3
1572,Ace,Krause,2021-12-24,2022-07-27,ace.krause@bilearner.com,Terminated,Full-Time,Full-Time,IT/IS,22-01-1971,TX,Administrative,Female,Fully Meets,3
1573,Reuben,Davila,2019-04-17,2021-08-17,reuben.davila@bilearner.com,Terminated,Full-Time,Full-Time,IT/IS,01-02-1943,TX,Engineer,Male,Exceeds,3
1574,Angelique,Mann,2019-10-26,2021-06-08,angelique.mann@bilearner.com,Terminated,Contract,Full-Time,IT/IS,31-03-1960,TX,Technician,Male,Fully Meets,3
1575,Susan,Exantus,2019-08-29,NA,susan.exantus@bilearner.com,Active,Part-Time,Part-Time,Software Engineering,21-09-1957,MA,Engineer,Female,Fully Meets,3
1576,Sandra,Martin,2022-12-12,2023-05-28,sandra.martin@bilearner.com,Terminated,Part-Time,Temporary,Software Engineering,08-07-1950,MA,Foreman,Female,Fully Meets,3
1577,Keyla,Del Bosque,2023-03-08,2023-03-15,keyla.del bosque@bilearner.com,Terminated,Contract,Part-Time,Software Engineering,23-11-1973,MA,Foreman,Female,Fully Meets,3
1578,Andrew,Szabo,2020-05-29,2021-03-05,andrew.szabo@bilearner.com,Terminated,Part-Time,Part-Time,Software Engineering,27-01-1957,MA,Coordinator,Male,Fully Meets,3
1579,Luke,Patronick,2022-09-16,NA,luke.patronick@bilearner.com,Active,Full-Time,Temporary,Software Engineering,28-07-1970,MA,Project Manager,Male,Fully Meets,3
1580,Colby,Andreola,2021-08-15,2021-11-20,colby.andreola@bilearner.com,Terminated,Full-Time,Part-Time,Software Engineering,19-02-1959,MA,Administrative,Female,Fully Meets,3
1581,Edward,TRUE,2020-10-25,2021-09-26,edward.true@bilearner.com,Terminated,Part-Time,Part-Time,Software Engineering,18-03-2000,MA,Lineman,Male,Fully Meets,3
1582,Judith,Carabbio,2019-08-28,2020-05-04,judith.carabbio@bilearner.com,Terminated,Contract,Temporary,Software Engineering,21-12-1981,MA,Foreman,Female,Fully Meets,3
1583,Adell,Saada,2019-06-13,2023-01-12,adell.saada@bilearner.com,Terminated,Part-Time,Temporary,Software Engineering,01-03-1987,MA,Model Assistant,Female,Fully Meets,3
1584,Kamari,Hunter,2021-01-12,2022-03-18,kamari.hunter@bilearner.com,Terminated,Part-Time,Temporary,Software Engineering,21-10-1992,MA,Supervisor,Male,Fully Meets,3
1585,Sarah,Malone,2022-02-07,2023-02-12,sarah.malone@bilearner.com,Terminated,Contract,Temporary,Software Engineering,22-02-1948,MA,Foreman,Male,Fully Meets,3
1586,Skyler,Blackwell,2020-11-09,2021-06-06,skyler.blackwell@bilearner.com,Terminated,Contract,Temporary,Software Engineering,03-10-1978,MA,Administrative,Male,Fully Meets,3
1587,Jasmin,Shah,2020-05-13,NA,jasmin.shah@bilearner.com,Active,Part-Time,Full-Time,Software Engineering,19-11-1974,MA,Engineer,Male,Fully Meets,3
1588,Kole,Quinn,2022-12-31,2023-07-13,kole.quinn@bilearner.com,Terminated,Part-Time,Full-Time,Software Engineering,13-07-1953,MA,Clerk,Male,Fully Meets,3
1589,Ansley,Jackson,2018-12-03,NA,ansley.jackson@bilearner.com,Active,Contract,Part-Time,Software Engineering,04-12-1961,MA,Vp,Female,Fully Meets,3
1590,Jayda,Reese,2020-02-21,2021-05-29,jayda.reese@bilearner.com,Terminated,Part-Time,Part-Time,Admin Offices,08-03-1956,MA,Mechanic,Female,Fully Meets,3
1591,Julien,Whitehead,2020-09-07,2021-12-15,julien.whitehead@bilearner.com,Terminated,Full-Time,Full-Time,Admin Offices,05-07-1947,MA,Laborer,Female,Fully Meets,3
1592,Alan,Haynes,2020-06-19,2021-12-08,alan.haynes@bilearner.com,Terminated,Part-Time,Part-Time,Admin Offices,24-02-1942,MA,Laborer,Female,Fully Meets,3
1593,Kamryn,Herrera,2022-10-14,2023-07-28,kamryn.herrera@bilearner.com,Terminated,Full-Time,Temporary,Software Engineering,28-11-1978,MA,Engineer,Male,Fully Meets,3
1594,Kelvin,Foster,2023-06-20,2023-07-18,kelvin.foster@bilearner.com,Terminated,Contract,Full-Time,Software Engineering,20-12-1990,MA,Supervisor,Female,Fully Meets,3
1595,Joe,Fletcher,2020-11-09,2023-07-17,joe.fletcher@bilearner.com,Terminated,Full-Time,Full-Time,Software Engineering,25-01-1989,MA,Billing,Male,Fully Meets,3
1596,Frederick,Howe,2022-09-19,NA,frederick.howe@bilearner.com,Active,Part-Time,Temporary,Software Engineering,11-06-1962,MA,Engineer,Male,Fully Meets,3
1597,Nickolas,Davila,2018-11-09,2021-10-10,nickolas.davila@bilearner.com,Terminated,Contract,Part-Time,Software Engineering,05-04-1992,MA,Clerk,Male,Fully Meets,3
1598,Kasey,Boyer,2018-12-30,2021-06-23,kasey.boyer@bilearner.com,Terminated,Contract,Part-Time,Software Engineering,30-03-1987,MA,Coordinator,Female,Fully Meets,3
1599,Giovanni,Jenkins,2023-05-11,2023-05-15,giovanni.jenkins@bilearner.com,Terminated,Full-Time,Temporary,Admin Offices,13-11-1960,MA,Foreman,Female,Fully Meets,3
1600,Alexis,Moss,2022-11-03,2023-02-09,alexis.moss@bilearner.com,Terminated,Contract,Part-Time,Admin Offices,07-11-1950,MA,Engineer,Female,Fully Meets,3
1601,Joanna,Murphy,2020-06-14,2021-05-29,joanna.murphy@bilearner.com,Terminated,Part-Time,Full-Time,Admin Offices,21-12-1962,MA,Flagger,Male,Fully Meets,3
1602,Joseph,Schmidt,2019-10-15,2023-01-01,joseph.schmidt@bilearner.com,Terminated,Full-Time,Part-Time,Software Engineering,22-10-2000,MA,Model Assistant,Male,Fully Meets,3
1603,Brittany,Hurley,2020-04-28,NA,brittany.hurley@bilearner.com,Active,Part-Time,Part-Time,Software Engineering,01-06-1979,MA,Specialist,Female,Fully Meets,3
1604,Niko,Hamilton,2019-10-29,NA,niko.hamilton@bilearner.com,Active,Contract,Temporary,Software Engineering,06-07-1955,MA,Foreman,Male,Fully Meets,3
1605,Ruben,Martinez,2021-04-28,NA,ruben.martinez@bilearner.com,Active,Part-Time,Temporary,Software Engineering,29-10-1972,MA,Lineman,Male,Fully Meets,3
1606,Kiley,Haynes,2022-04-19,2022-08-26,kiley.haynes@bilearner.com,Terminated,Full-Time,Part-Time,Software Engineering,01-07-1954,MA,Laborer,Male,Fully Meets,3
1607,Blaine,Brooks,2023-03-28,NA,blaine.brooks@bilearner.com,Active,Contract,Full-Time,Software Engineering,28-03-1997,MA,Operator,Male,Fully Meets,3
1608,Dennis,Livingston,2019-05-06,NA,dennis.livingston@bilearner.com,Active,Full-Time,Part-Time,Software Engineering,08-12-1977,MA,Manager,Female,Fully Meets,3
1609,Case,Russell,2020-10-13,NA,case.russell@bilearner.com,Active,Full-Time,Temporary,Admin Offices,16-02-1979,MA,Laborer,Female,Fully Meets,3
1610,Kody,Jimenez,2021-07-06,2021-11-25,kody.jimenez@bilearner.com,Terminated,Part-Time,Part-Time,Admin Offices,08-08-1993,MA,Foreman,Male,Fully Meets,3
1611,Zoe,Colon,2020-09-24,2020-11-02,zoe.colon@bilearner.com,Terminated,Part-Time,Full-Time,Software Engineering,27-07-1993,MA,Engineer,Male,Fully Meets,3
1612,Courtney,Cowan,2023-01-18,NA,courtney.cowan@bilearner.com,Active,Contract,Part-Time,Software Engineering,04-05-1971,MA,Crew Leader,Male,Fully Meets,3
1613,Nolan,Perez,2019-08-22,2022-03-25,nolan.perez@bilearner.com,Terminated,Part-Time,Part-Time,Software Engineering,17-11-1982,MA,Administrative,Female,Fully Meets,3
1614,Katrina,Farrell,2019-07-25,2022-12-17,katrina.farrell@bilearner.com,Terminated,Contract,Part-Time,Software Engineering,25-04-1972,MA,Technician,Male,Fully Meets,3
1615,Camden,Kelly,2019-11-11,2020-01-10,camden.kelly@bilearner.com,Terminated,Full-Time,Full-Time,Software Engineering,04-11-1976,MA,Administrative,Male,Fully Meets,3
1616,Milo,Hood,2022-07-16,NA,milo.hood@bilearner.com,Active,Contract,Temporary,Software Engineering,18-08-1942,MA,Driller,Male,Fully Meets,3
1617,Kale,Lang,2022-12-19,2023-05-10,kale.lang@bilearner.com,Terminated,Full-Time,Part-Time,Software Engineering,16-12-1955,MA,Billing,Female,Fully Meets,3
1618,Shyanne,Stark,2020-09-15,NA,shyanne.stark@bilearner.com,Active,Contract,Temporary,Software Engineering,16-09-1956,MA,Foreman,Female,Fully Meets,3
1619,Elliott,Ashley,2020-10-04,2023-02-27,elliott.ashley@bilearner.com,Terminated,Full-Time,Temporary,Admin Offices,10-06-1963,MA,Foreman,Female,Fully Meets,3
1620,Genesis,Todd,2022-04-23,2022-08-03,genesis.todd@bilearner.com,Terminated,Full-Time,Temporary,Software Engineering,17-11-1962,MA,Laborer,Male,Fully Meets,3
1621,Sincere,Jimenez,2021-11-27,NA,sincere.jimenez@bilearner.com,Active,Contract,Part-Time,Software Engineering,24-11-1947,MA,Technician,Female,Fully Meets,3
1622,Stephen,Daugherty,2019-11-29,NA,stephen.daugherty@bilearner.com,Active,Part-Time,Temporary,Software Engineering,19-07-1956,MA,Helper,Male,Fully Meets,3
1623,Demarion,Morrow,2019-05-30,2020-12-19,demarion.morrow@bilearner.com,Terminated,Part-Time,Part-Time,Software Engineering,26-09-1954,MA,Technician,Male,Fully Meets,3
1624,Steven,Schneider,2020-11-23,NA,steven.schneider@bilearner.com,Active,Contract,Temporary,Software Engineering,04-07-1993,MA,Accounting,Male,Fully Meets,3
1625,Devon,Hinton,2022-04-08,2023-01-11,devon.hinton@bilearner.com,Terminated,Full-Time,Part-Time,Software Engineering,29-04-1981,MA,Operator,Male,Fully Meets,3
1626,Jacquelyn,Johns,2021-02-25,2021-06-04,jacquelyn.johns@bilearner.com,Terminated,Contract,Part-Time,Software Engineering,21-06-1980,MA,Foreman,Female,Fully Meets,3
1627,Blaine,Keith,2019-03-13,2021-04-07,blaine.keith@bilearner.com,Terminated,Contract,Full-Time,Software Engineering,25-07-1947,MA,Project Manager,Female,Fully Meets,3
1628,Phillip,Salazar,2023-02-12,NA,phillip.salazar@bilearner.com,Active,Part-Time,Full-Time,Software Engineering,10-05-1993,MA,Project Manager,Male,Fully Meets,3
1629,Chaz,Webb,2018-09-08,NA,chaz.webb@bilearner.com,Active,Contract,Full-Time,Software Engineering,24-11-1995,MA,Laborer,Female,Fully Meets,3
1630,Desmond,Anderson,2021-11-18,NA,desmond.anderson@bilearner.com,Active,Contract,Temporary,Software Engineering,01-09-1943,MA,Driver,Male,Fully Meets,3
1631,Sophie,Decker,2023-07-01,NA,sophie.decker@bilearner.com,Active,Full-Time,Full-Time,Software Engineering,27-10-1998,MA,Foreman,Male,Fully Meets,3
1632,Lena,Bryan,2022-04-18,NA,lena.bryan@bilearner.com,Active,Contract,Temporary,Software Engineering,13-03-1942,MA,Technician,Male,Fully Meets,3
1633,Kelsie,Mccormick,2023-04-29,NA,kelsie.mccormick@bilearner.com,Active,Part-Time,Full-Time,Software Engineering,23-05-1974,MA,Engineer,Female,Fully Meets,3
1634,Frida,Livingston,2018-10-10,2018-12-25,frida.livingston@bilearner.com,Terminated,Part-Time,Full-Time,Software Engineering,05-02-1976,MA,Project Manager,Female,Fully Meets,3
1635,Isai,Alvarado,2022-11-20,NA,isai.alvarado@bilearner.com,Active,Part-Time,Part-Time,Software Engineering,21-05-1993,MA,Specialist,Female,Fully Meets,3
1636,Travis,Vasquez,2019-05-18,2020-01-14,travis.vasquez@bilearner.com,Terminated,Part-Time,Part-Time,Software Engineering,03-11-1969,MA,Program Manager,Male,Fully Meets,3
1637,Jazlene,Maynard,2021-06-22,NA,jazlene.maynard@bilearner.com,Active,Full-Time,Temporary,Software Engineering,19-04-1945,MA,Foreman,Female,Fully Meets,3
1638,Wyatt,Donovan,2022-03-30,2022-04-13,wyatt.donovan@bilearner.com,Terminated,Part-Time,Part-Time,Software Engineering,24-02-1987,MA,Technician,Male,Fully Meets,3
1639,Nathaly,Cooper,2018-08-28,NA,nathaly.cooper@bilearner.com,Active,Contract,Temporary,Software Engineering,26-06-1995,MA,Engineer,Male,Fully Meets,3
1640,Gage,Weeks,2021-12-27,2023-01-05,gage.weeks@bilearner.com,Terminated,Full-Time,Temporary,Software Engineering,23-04-1981,MA,Operator,Male,Fully Meets,3
1641,Gavin,Frye,2020-11-14,NA,gavin.frye@bilearner.com,Active,Part-Time,Temporary,Software Engineering,07-12-1948,MA,Technician,Female,Fully Meets,3
1642,Amber,Ross,2021-10-01,NA,amber.ross@bilearner.com,Active,Full-Time,Part-Time,Software Engineering,24-12-1998,MA,Project Manager,Female,Fully Meets,3
1643,Wyatt,Edwards,2018-10-13,2023-05-28,wyatt.edwards@bilearner.com,Terminated,Full-Time,Part-Time,Software Engineering,13-09-1975,MA,Foreman,Female,Fully Meets,3
1644,Karla,Reed,2018-12-15,2022-05-28,karla.reed@bilearner.com,Terminated,Full-Time,Temporary,Software Engineering,04-11-1998,MA,Project Manager,Male,Fully Meets,3
1645,Yadira,Mcmillan,2019-03-28,2020-10-17,yadira.mcmillan@bilearner.com,Terminated,Contract,Part-Time,Software Engineering,23-06-1968,MA,Laborer,Male,Fully Meets,3
1646,Fernando,Mcconnell,2018-12-27,NA,fernando.mcconnell@bilearner.com,Active,Part-Time,Part-Time,Software Engineering,20-01-1977,MA,Operator,Female,Fully Meets,3
1647,Sean,Bean,2019-05-11,NA,sean.bean@bilearner.com,Active,Full-Time,Full-Time,Software Engineering,24-09-1998,MA,Foreman,Male,Fully Meets,3
1648,Lilianna,Mccall,2021-02-19,2023-02-24,lilianna.mccall@bilearner.com,Terminated,Full-Time,Temporary,Software Engineering,08-07-1983,MA,Laborer,Male,Fully Meets,3
1649,Salvador,Thomas,2022-11-05,2023-04-16,salvador.thomas@bilearner.com,Terminated,Part-Time,Full-Time,Software Engineering,23-04-1968,MA,Engineer,Male,Fully Meets,3
1650,Jair,Silva,2020-03-22,2020-09-28,jair.silva@bilearner.com,Terminated,Contract,Part-Time,Software Engineering,28-01-1943,MA,Administrative,Female,Fully Meets,3
1651,Derek,Moreno,2019-02-02,NA,derek.moreno@bilearner.com,Active,Contract,Temporary,Software Engineering,10-05-1992,MA,Foreman,Female,Fully Meets,3
1652,Litzy,Conner,2020-02-24,2021-06-16,litzy.conner@bilearner.com,Terminated,Contract,Temporary,Software Engineering,19-03-1997,MA,Foreman,Female,Fully Meets,3
1653,Joanna,Burnett,2021-04-07,2022-05-01,joanna.burnett@bilearner.com,Terminated,Part-Time,Full-Time,Software Engineering,11-04-2000,MA,Manager,Female,Fully Meets,3
1654,Abdullah,Frederick,2020-11-14,NA,abdullah.frederick@bilearner.com,Active,Part-Time,Full-Time,Software Engineering,04-08-1988,MA,Engineer,Male,Fully Meets,3
1655,Armani,Porter,2022-01-17,2022-08-10,armani.porter@bilearner.com,Terminated,Contract,Part-Time,Software Engineering,24-08-1965,MA,Laborer,Male,Fully Meets,3
1656,Taylor,Sanders,2021-09-02,2023-06-27,taylor.sanders@bilearner.com,Terminated,Part-Time,Part-Time,Software Engineering,03-03-1976,MA,Technician,Male,Fully Meets,3
1657,Iliana,Randall,2023-07-30,NA,iliana.randall@bilearner.com,Active,Part-Time,Full-Time,Software Engineering,09-01-1963,MA,Supervisor,Female,Fully Meets,3
1658,Luke,Henderson,2023-06-27,NA,luke.henderson@bilearner.com,Active,Contract,Part-Time,Software Engineering,12-08-1989,MA,Administrator,Male,Fully Meets,3
1659,Madelyn,Lambert,2022-03-27,NA,madelyn.lambert@bilearner.com,Active,Contract,Full-Time,Software Engineering,10-03-1952,MA,Lineman,Male,Fully Meets,3
1660,Ava,Pace,2022-08-12,2022-10-20,ava.pace@bilearner.com,Terminated,Contract,Temporary,Software Engineering,30-07-1973,MA,Supervisor,Female,Fully Meets,3
1661,Delaney,Bruce,2022-07-08,2023-08-04,delaney.bruce@bilearner.com,Terminated,Part-Time,Part-Time,Software Engineering,05-08-1974,MA,Tower Hand,Female,Fully Meets,3
1662,Jair,Bullock,2020-08-15,2021-01-23,jair.bullock@bilearner.com,Terminated,Contract,Part-Time,Software Engineering,08-04-1991,MA,Foreman,Female,Fully Meets,3
1663,Kayla,Farrell,2023-05-27,2023-06-14,kayla.farrell@bilearner.com,Terminated,Full-Time,Temporary,Software Engineering,29-04-1953,MA,Groundman,Female,Fully Meets,3
1664,Taylor,Gamble,2023-01-02,NA,taylor.gamble@bilearner.com,Active,Part-Time,Full-Time,Software Engineering,28-08-1965,MA,Technician,Female,Fully Meets,3
1665,Carl,Desimone,2018-11-16,2021-04-03,carl.desimone@bilearner.com,Terminated,Contract,Temporary,Production       ,26-08-1986,MA,Supervisor,Male,Fully Meets,3
1666,Sophia,Theamstern,2022-07-12,NA,sophia.theamstern@bilearner.com,Active,Part-Time,Full-Time,Production       ,27-01-1970,MA,Clerk,Female,Fully Meets,3
1667,Kara,Harrison,2022-12-16,NA,kara.harrison@bilearner.com,Active,Contract,Part-Time,Production       ,26-04-1979,MA,Engineer,Female,Fully Meets,3
1668,Ming,Huynh,2023-05-08,NA,ming.huynh@bilearner.com,Active,Part-Time,Full-Time,Production       ,18-03-1994,MA,Foreman,Female,Fully Meets,3
1669,Karen,Mancuso,2023-04-07,NA,karen.mancuso@bilearner.com,Active,Full-Time,Temporary,Production       ,28-11-1941,MA,Engineer,Female,Fully Meets,3
1670,Linda,Anderson,2022-02-15,2022-10-19,linda.anderson@bilearner.com,Terminated,Part-Time,Part-Time,Production       ,11-01-1973,MA,Mechanic,Female,Fully Meets,3
